cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
822,6,0,10,2.08456452723453,1612,11,0.888450287786284,1
766,2,0,10,1.83786721063126,1244,11,0.943194553897495,1
852,2,0,10,1.98508980279773,1642,11,0.888450287786284,1
771,6,0,10,1.96519485791037,1621,11,0.943194553897495,1
776,2,0,10,2.02090070359498,1522,11,0.943194553897495,1
569,2,0,10,2.02090070359498,1500,11,0.943194553897495,1
755,2,0,10,2.08456452723453,1669,11,0.943194553897495,1
739,6,0,10,2.02090070359498,1342,11,0.943194553897495,1
788,2,0,10,1.92540496813565,1287,11,0.943194553897495,1
825,6,0,10,1.84184619960873,1372,11,0.943194553897495,1
826,2,0,10,1.77818237596918,1051,11,0.888450287786284,1
801,6,0,10,1.88561507836093,1434,11,0.888450287786284,1
915,2,0,10,1.92142597915818,1512,11,0.888450287786284,1
858,6,0,10,1.95723687995542,1651,11,0.888450287786284,1
861,6,0,10,1.75032945312688,1357,11,0.888450287786284,1
788,6,0,10,2.10843846109936,1580,11,0.943194553897495,1
691,2,0,10,1.87765710040598,1277,11,0.888450287786284,1
835,2,0,10,1.92540496813565,1415,11,0.943194553897495,1
694,2,0,10,1.63493877278019,1062,11,0.888450287786284,1
898,6,0,10,2.04079564848234,1592,11,0.943194553897495,1
675,2,0,10,1.90948901222576,1418,11,0.943194553897495,1
980,2,0,10,2.05273261541475,1588,11,0.943194553897495,1
706,6,0,10,1.84184619960873,1410,11,0.943194553897495,1
694,2,0,10,1.8179722657439,1185,11,0.888450287786284,1
656,6,0,10,1.8895940673384,1441,11,0.888450287786284,1
674,2,0,10,1.75032945312688,1312,11,0.888450287786284,1
886,2,0,10,1.84582518858621,1468,11,0.888450287786284,1
706,6,0,10,1.82195125472137,1200,11,0.888450287786284,1
900,2,0,10,1.93336294609059,1598,11,0.888450287786284,1
982,2,0,10,1.80603529881149,1447,11,0.943194553897495,1
843,6,0,10,2.03283767052739,1773,11,0.943194553897495,1
939,6,0,10,1.93734193506806,1380,11,0.888450287786284,1
711,6,0,10,1.7184975413071,1219,11,0.943194553897495,1
745,6,0,10,1.86174114449609,1580,11,0.943194553897495,1
853,6,0,10,1.84980417756368,1280,11,0.888450287786284,1
816,2,0,10,1.99702676973015,1404,11,0.943194553897495,1
695,6,0,10,1.75032945312688,1113,11,0.888450287786284,1
761,2,0,10,1.82593024369885,1382,11,0.943194553897495,1
688,6,0,10,1.88561507836093,1300,11,0.888450287786284,1
561,6,0,10,1.72247653028457,1070,11,0.943194553897495,1
722,2,0,10,1.90153103427082,1295,11,0.943194553897495,1
660,6,0,10,1.93734193506806,1308,11,0.943194553897495,1
544,6,0,10,1.7184975413071,1288,11,0.888450287786284,1
699,2,0,10,1.77420338699171,1048,11,0.888450287786284,1
722,2,0,10,1.78216136494665,1443,11,0.888450287786284,1
1010,2,0,10,2.18403925167133,1749,11,0.943194553897495,1
800,2,0,10,2.04875362643728,1313,11,0.888450287786284,1
743,2,0,10,1.72645551926204,1492,11,0.943194553897495,1
682,2,0,10,1.92142597915818,1549,11,0.943194553897495,1
1145,6,0,10,2.26759802019825,1767,11,0.888450287786284,1
842,2,0,10,1.92938395711312,1455,11,0.888450287786284,1
1000,2,0,10,2.12037542803178,1618,11,0.888450287786284,1
804,6,0,10,1.73043450823952,1304,11,0.888450287786284,1
666,6,0,10,1.64289675073513,1270,11,0.888450287786284,1
903,6,0,10,1.98508980279773,1540,11,0.888450287786284,1
830,6,0,10,1.86572013347357,1382,11,0.943194553897495,1
943,2,0,10,2.02487969257245,1396,11,0.888450287786284,1
808,2,0,10,1.97315283586531,1480,11,0.888450287786284,1
905,2,0,10,2.04875362643728,1493,11,0.943194553897495,1
688,6,0,10,1.78614035392413,1197,11,0.888450287786284,1
842,2,0,10,2.06864857132464,1627,11,0.943194553897495,1
871,6,0,10,1.87765710040598,1576,11,0.888450287786284,1
893,6,0,10,1.85776215551862,1484,11,0.888450287786284,1
687,6,0,10,1.77420338699171,1411,11,0.888450287786284,1
705,6,0,10,1.76226642005929,1334,11,0.888450287786284,1
731,6,0,10,2.10048048314442,1671,11,0.943194553897495,1
1035,6,0,10,2.02487969257245,1481,11,0.943194553897495,1
796,6,0,10,1.84184619960873,1391,11,0.888450287786284,1
870,2,0,10,1.94132092404554,1551,11,0.943194553897495,1
798,6,0,10,1.91346800120323,1544,11,0.888450287786284,1
678,6,0,10,1.87367811142851,1419,11,0.888450287786284,1
914,6,0,10,2.10445947212189,1729,11,0.888450287786284,1
1042,6,0,10,2.0606905933697,1296,11,0.943194553897495,1
915,6,0,10,2.17608127371639,1893,11,0.888450287786284,1
732,6,0,10,1.77420338699171,1356,11,0.888450287786284,1
669,6,0,10,1.73043450823952,1382,11,0.943194553897495,1
920,6,0,10,2.02487969257245,1414,11,0.943194553897495,1
818,6,0,10,2.05273261541475,1507,11,0.888450287786284,1
792,2,0,10,2.02090070359498,1435,11,0.943194553897495,1
708,6,0,10,1.85776215551862,1426,11,0.943194553897495,1
887,2,0,10,1.99702676973015,1499,11,0.943194553897495,1
679,2,0,10,2.02487969257245,1464,11,0.888450287786284,1
1051,2,0,10,1.9174469901807,1478,11,0.943194553897495,1
809,2,0,10,1.81001428778896,1539,11,0.943194553897495,1
707,6,0,10,1.68666562948732,1389,11,0.943194553897495,1
1018,6,0,10,2.00896373666256,1401,11,0.943194553897495,1
835,2,0,10,1.9174469901807,1150,11,0.943194553897495,1
826,6,0,10,1.86572013347357,1444,11,0.943194553897495,1
753,2,0,10,1.9890687917752,1362,11,0.888450287786284,1
824,6,0,10,2.08456452723453,1765,11,0.888450287786284,1
941,2,0,10,1.94927890200048,1495,11,0.943194553897495,1
1029,2,0,10,2.20791318553617,1647,11,0.888450287786284,1
564,6,2,10,0.0672171156561893,1302,11,0.888450287786284,0
691,6,2,10,0.0552801487237731,1241,12,0.943194553897495,0
607,6,2,10,0.0473221707688289,1313,11,0.943194553897495,0
667,6,2,10,0.254229597597377,1369,11,0.888450287786284,0
568,6,2,10,0.142817906228159,1285,11,0.888450287786284,0
575,6,2,10,0.00440468593830804,1245,11,0.888450287786284,0
647,6,2,10,0.0322576087806126,1198,12,0.888450287786284,0
602,6,2,10,0.122922961340798,1273,12,0.888450287786284,0
616,6,2,10,0.115816377307526,1098,11,0.888450287786284,0
555,6,2,10,0.0282786198031405,1197,11,0.943194553897495,0
645,6,2,10,0.286061509417153,1414,12,0.888450287786284,0
586,6,2,10,0.170670829070463,1296,11,0.943194553897495,0
550,6,2,10,0.247123013564105,1108,11,0.888450287786284,0
654,6,2,10,0.278954925383881,917,11,0.888450287786284,0
618,6,2,10,0.0473221707688289,1280,12,0.888450287786284,0
689,6,2,10,0.182607796002879,1259,12,0.943194553897495,0
555,6,2,10,0.10700700543091,1373,12,0.943194553897495,0
523,6,2,10,0.243144024586632,1155,12,0.943194553897495,0
699,6,2,10,0.0552801487237731,1206,12,0.888450287786284,0
532,6,2,10,0.0999004213976378,1179,12,0.943194553897495,0
639,6,2,10,0.0831330715660776,1288,12,0.943194553897495,0
530,6,2,10,0.131732333217414,1145,11,0.888450287786284,0
488,6,2,10,0.155606267082247,1137,12,0.943194553897495,0
632,6,2,10,0.127753344239942,1228,12,0.943194553897495,0
668,6,2,10,0.0362365977580846,1249,11,0.888450287786284,0
493,6,2,10,0.0274272258814686,1171,12,0.943194553897495,0
726,6,2,10,0.00838367491578012,1194,11,0.943194553897495,0
554,6,2,10,0.0879634544652216,1197,11,0.888450287786284,0
608,6,2,10,0.0950700384984938,1215,12,0.943194553897495,0
640,6,2,10,0.167543234014663,1106,12,0.888450287786284,0
658,6,2,10,0.20250274089024,1248,12,0.943194553897495,0
709,6,2,10,0.0672171156561893,1332,11,0.888450287786284,0
667,6,2,10,0.10700700543091,1177,11,0.943194553897495,0
576,6,2,10,0.0402155867355567,1117,11,0.888450287786284,0
612,6,2,10,0.0839844654877495,1163,12,0.943194553897495,0
669,6,2,10,0.00753228099410818,1195,12,0.888450287786284,0
595,6,2,10,0.179480200947079,1090,12,0.888450287786284,0
620,6,2,10,0.0879634544652216,1236,12,0.888450287786284,0
612,6,2,10,0.167543234014663,1137,12,0.943194553897495,0
641,6,2,10,0.0115112699715803,1237,11,0.943194553897495,0
603,6,2,10,0.0115112699715803,1178,12,0.943194553897495,0
617,6,2,10,0.179480200947079,1154,12,0.888450287786284,0
595,6,2,10,0.0433431817913568,1237,12,0.943194553897495,0
632,6,2,10,0.0601105316229171,1170,11,0.943194553897495,0
702,6,2,10,0.111837388330054,1156,12,0.943194553897495,0
575,6,2,10,0.151627278104775,1090,11,0.943194553897495,0
761,6,2,10,0.234334652710016,1319,12,0.888450287786284,0
656,6,2,10,0.00753228099410818,1262,11,0.888450287786284,0
666,6,2,10,0.0552801487237731,1236,12,0.888450287786284,0
490,6,2,10,0.489841341189901,1024,12,0.888450287786284,0
544,6,2,10,0.0282786198031405,1260,12,0.888450287786284,0
520,6,2,10,0.0441945757130288,1166,11,0.943194553897495,0
608,6,2,10,0.0274272258814686,1215,11,0.943194553897495,0
445,6,2,10,0.159585256059719,1202,12,0.943194553897495,0
625,6,2,10,0.187438178902023,1181,11,0.888450287786284,0
746,6,2,10,0.118943972363326,1269,12,0.888450287786284,0
579,6,2,10,0.294870881293769,1094,12,0.943194553897495,0
531,6,2,10,0.139690311172359,1121,12,0.888450287786284,0
578,6,2,10,0.171522222992135,1096,12,0.888450287786284,0
562,6,2,10,0.270996947428937,1152,12,0.943194553897495,0
748,6,2,10,0.20250274089024,1347,12,0.888450287786284,0
558,6,2,10,0.255080991519049,1034,12,0.943194553897495,0
621,6,2,10,0.227228068676744,1153,11,0.888450287786284,0
556,6,2,10,0.163564245037191,1073,12,0.888450287786284,0
568,6,2,10,0.0322576087806126,1237,11,0.943194553897495,0
513,6,2,10,0.0521525536679729,1199,12,0.943194553897495,0
755,6,2,10,0.0950700384984938,1252,12,0.888450287786284,0
595,6,2,10,0.10700700543091,1330,12,0.943194553897495,0
571,6,2,10,0.0839844654877495,1223,11,0.888450287786284,0
479,6,2,10,0.139690311172359,1201,12,0.888450287786284,0
493,6,2,10,0.12377435526247,1120,11,0.943194553897495,0
677,6,2,10,0.0601105316229171,1178,11,0.888450287786284,0
491,6,2,10,0.0314062148589406,1221,11,0.888450287786284,0
801,6,2,10,0.0123626638932522,1366,11,0.943194553897495,0
521,6,2,10,0.159585256059719,1118,12,0.888450287786284,0
493,6,2,10,0.111837388330054,1104,12,0.943194553897495,0
574,6,2,10,0.0680685095778612,1146,11,0.888450287786284,0
659,6,2,10,0.0601105316229171,1135,11,0.888450287786284,0
654,6,2,10,0.0632381266787172,1260,12,0.888450287786284,0
426,6,2,10,0.171522222992135,1097,12,0.943194553897495,0
523,6,2,10,0.235186046631688,1094,12,0.943194553897495,0
555,6,2,10,0.0353852038364127,1300,11,0.943194553897495,0
520,6,2,10,0.00753228099410818,1221,12,0.888450287786284,0
766,6,2,10,0.178628807025407,1323,12,0.888450287786284,0
650,6,2,10,0.0632381266787172,1266,12,0.888450287786284,0
775,6,2,10,0.0393641928138848,1299,11,0.888450287786284,0
498,6,2,10,0.163564245037191,1211,12,0.943194553897495,0
558,6,2,10,0.0282786198031405,1177,11,0.943194553897495,0
708,6,2,10,0.00440468593830804,1300,12,0.943194553897495,0
590,6,2,10,0.278954925383881,1254,11,0.943194553897495,0
569,6,2,10,0.056131542645445,1206,11,0.888450287786284,0
682,6,2,10,0.0402155867355567,1223,12,0.888450287786284,0
570,6,2,10,0.0640895206003892,1188,12,0.888450287786284,0
629,6,2,10,0.118943972363326,1319,11,0.888450287786284,0
766,6,2,10,0.290040498394625,1327,12,0.943194553897495,0
584,6,2,10,0.0441945757130288,1284,11,0.888450287786284,0
608,6,2,10,0.0203206418481963,1207,11,0.943194553897495,0
608,6,2,10,0.0441945757130288,1264,11,0.888450287786284,0
598,6,2,10,0.0322576087806126,1162,11,0.943194553897495,0
631,6,2,10,0.127753344239942,1189,12,0.888450287786284,0
507,6,2,10,0.294870881293769,1045,11,0.888450287786284,0
665,6,2,10,0.138838917250687,1280,12,0.943194553897495,0
503,6,2,10,0.2192700907218,1174,11,0.888450287786284,0
693,6,2,10,0.0839844654877495,1129,12,0.943194553897495,0
776,6,2,10,0.0751750936111334,1163,12,0.943194553897495,0
552,6,2,10,0.0959214324201658,1223,12,0.943194553897495,0
514,6,2,10,0.394345605730571,1138,12,0.888450287786284,0
669,6,2,10,0.267017958451465,1145,11,0.888450287786284,0
651,6,2,10,0.056131542645445,1194,11,0.943194553897495,0
669,6,2,10,0.0242996308256684,1239,11,0.888450287786284,0
575,6,2,10,0.191417167879496,1221,11,0.943194553897495,0
577,6,2,10,0.0919424434426937,1247,11,0.888450287786284,0
533,6,2,10,0.183459189924551,1104,11,0.943194553897495,0
479,6,2,10,0.10387941037511,1146,11,0.888450287786284,0
584,6,2,10,0.10387941037511,1154,12,0.943194553897495,0
617,6,2,10,0.191417167879496,1173,11,0.943194553897495,0
675,6,2,10,0.0919424434426937,1292,11,0.888450287786284,0
600,6,2,10,0.0959214324201658,1205,11,0.888450287786284,0
537,6,2,10,0.110985994408382,1245,11,0.888450287786284,0
473,6,2,10,0.0839844654877495,1144,12,0.943194553897495,0
497,6,2,10,0.350576726978379,1101,11,0.943194553897495,0
625,6,2,10,0.155606267082247,1158,11,0.888450287786284,0
524,6,2,10,0.0282786198031405,1217,12,0.943194553897495,0
673,6,2,10,0.0433431817913568,1152,11,0.943194553897495,0
542,6,2,10,0.150775884183103,1290,11,0.943194553897495,0
560,6,2,10,0.182607796002879,1241,12,0.943194553897495,0
691,6,2,10,0.191417167879496,1126,11,0.943194553897495,0
499,6,2,10,0.0242996308256684,1252,12,0.943194553897495,0
594,6,2,10,0.0910910495210217,1276,12,0.943194553897495,0
563,6,2,10,0.227228068676744,1084,11,0.943194553897495,0
615,6,2,10,0.286912903338825,1186,12,0.888450287786284,0
552,6,2,10,0.251102002541577,1097,11,0.888450287786284,0
566,6,2,10,0.155606267082247,1052,11,0.888450287786284,0
556,6,2,10,0.0322576087806126,1200,12,0.943194553897495,0
543,6,2,10,0.0800054765102775,1319,12,0.943194553897495,0
335,6,2,10,0.422198528572876,946,12,0.888450287786284,0
624,6,2,10,0.0831330715660776,1261,11,0.888450287786284,0
577,6,2,10,0.10387941037511,1124,11,0.888450287786284,0
663,6,2,10,0.150775884183103,1225,12,0.888450287786284,0
458,6,2,10,0.215291101744328,1171,12,0.943194553897495,0
545,6,2,10,0.23916503560916,1122,11,0.943194553897495,0
700,6,2,10,0.00753228099410818,1242,11,0.943194553897495,0
514,6,2,10,0.0393641928138848,1269,12,0.943194553897495,0
602,6,2,10,0.0362365977580846,1216,12,0.943194553897495,0
615,6,2,10,0.191417167879496,1177,12,0.943194553897495,0
738,6,2,10,0.135711322194887,1272,12,0.888450287786284,0
574,6,2,10,0.139690311172359,1189,12,0.943194553897495,0
611,6,2,10,0.12377435526247,1186,12,0.888450287786284,0
385,6,2,10,0.207333123789384,1099,11,0.943194553897495,0
628,6,2,10,0.0672171156561893,1261,11,0.888450287786284,0
611,6,2,10,0.223249079699272,1073,12,0.888450287786284,0
528,6,2,10,0.103028016453438,1298,11,0.888450287786284,0
519,6,2,10,0.255080991519049,1066,11,0.943194553897495,0
686,6,2,10,0.139690311172359,1119,11,0.943194553897495,0
582,6,2,10,0.0353852038364127,1289,11,0.943194553897495,0
438,6,2,10,0.2192700907218,1174,12,0.888450287786284,0
593,6,2,10,0.119795366284998,1097,12,0.888450287786284,0
499,6,2,10,0.0999004213976378,1169,12,0.888450287786284,0
619,6,2,10,0.111837388330054,1142,12,0.943194553897495,0
525,6,2,10,0.19937514583444,1070,12,0.943194553897495,0
798,6,2,10,0.0871120605435497,1293,12,0.943194553897495,0
610,6,2,10,0.139690311172359,1094,11,0.888450287786284,0
659,6,2,10,0.00355329201663611,1331,11,0.888450287786284,0
640,6,2,10,0.0393641928138848,1151,11,0.943194553897495,0
575,6,2,10,0.0919424434426937,1170,12,0.888450287786284,0
619,6,2,10,0.131732333217414,1242,11,0.888450287786284,0
747,6,2,10,0.12690195031827,1214,12,0.943194553897495,0
775,6,2,10,0.103028016453438,1312,12,0.888450287786284,0
635,6,2,10,0.147648289127303,1163,12,0.943194553897495,0
586,6,2,10,0.0751750936111334,1277,11,0.888450287786284,0
631,6,2,10,0.0800054765102775,1125,11,0.888450287786284,0
541,6,2,10,0.0282786198031405,1264,11,0.888450287786284,0
559,6,2,10,0.0322576087806126,1125,11,0.888450287786284,0
658,6,2,10,0.155606267082247,1114,11,0.943194553897495,0
559,6,2,10,0.159585256059719,1274,11,0.943194553897495,0
631,6,2,10,0.107858399352582,1206,12,0.943194553897495,0
643,6,2,10,0.19937514583444,1195,12,0.888450287786284,0
461,6,2,10,0.231207057654216,1136,12,0.888450287786284,0
756,6,2,10,0.170670829070463,1327,12,0.888450287786284,0
607,6,2,10,0.0800054765102775,1187,11,0.888450287786284,0
714,6,2,10,0.0879634544652216,1212,12,0.943194553897495,0
570,6,2,10,0.0163416528707243,1237,12,0.888450287786284,0
595,6,2,10,0.195396156856968,1140,12,0.888450287786284,0
596,6,2,10,0.159585256059719,1261,12,0.943194553897495,0
790,6,2,10,0.190565773957824,1312,11,0.888450287786284,0
596,6,2,10,0.235186046631688,1116,12,0.888450287786284,0
813,6,2,10,0.0871120605435497,1383,11,0.888450287786284,0
545,6,2,10,0.0521525536679729,1229,11,0.943194553897495,0
605,6,2,10,0.147648289127303,1274,12,0.888450287786284,0
550,6,2,10,0.0282786198031405,1228,11,0.888450287786284,0
501,6,2,10,0.143669300149831,1101,12,0.943194553897495,0
493,6,2,10,0.0521525536679729,1161,11,0.888450287786284,0
661,6,2,10,0.0672171156561893,1223,12,0.943194553897495,0
677,6,2,10,0.0839844654877495,1200,12,0.943194553897495,0
626,6,2,10,0.206481729867712,1338,12,0.943194553897495,0
708,6,2,10,0.0163416528707243,1208,11,0.943194553897495,0
572,6,2,10,0.342618749023434,1021,12,0.943194553897495,0
424,6,2,10,0.115816377307526,1093,12,0.888450287786284,0
621,6,2,10,0.00440468593830804,1238,12,0.943194553897495,0
638,6,2,10,0.0274272258814686,1224,12,0.943194553897495,0
462,6,2,10,0.191417167879496,953,12,0.943194553897495,0
538,6,2,10,0.0123626638932522,1265,11,0.943194553897495,0
714,6,2,10,0.138838917250687,1338,11,0.943194553897495,0
462,6,2,10,0.171522222992135,1169,11,0.888450287786284,0
461,6,2,10,0.135711322194887,1102,12,0.943194553897495,0
529,6,2,10,0.147648289127303,1212,11,0.888450287786284,0
794,6,2,10,0.000425696960835969,1333,11,0.943194553897495,0
481,6,2,10,0.0919424434426937,1111,11,0.888450287786284,0
467,6,2,10,0.151627278104775,1088,12,0.888450287786284,0
543,6,2,10,0.151627278104775,1062,11,0.943194553897495,0
661,6,2,10,0.0433431817913568,1289,12,0.943194553897495,0
497,6,2,10,0.0760264875328054,1251,12,0.943194553897495,0
572,6,2,10,0.0194692479265244,1219,11,0.888450287786284,0
739,6,2,10,0.118943972363326,1311,12,0.888450287786284,0
647,6,2,10,0.12690195031827,1235,11,0.888450287786284,0
557,6,2,10,0.0919424434426937,1190,12,0.943194553897495,0
713,6,2,10,0.0115112699715803,1244,11,0.888450287786284,0
427,6,2,10,0.251102002541577,1096,12,0.888450287786284,0
595,6,2,10,0.00355329201663611,1212,11,0.888450287786284,0
644,6,2,10,0.0592591377012451,1295,12,0.888450287786284,0
444,6,2,10,0.19937514583444,1108,12,0.943194553897495,0
564,6,2,10,0.0441945757130288,1242,12,0.943194553897495,0
703,6,2,10,0.0831330715660776,1267,11,0.888450287786284,0
640,6,2,10,0.166691840092991,1334,12,0.888450287786284,0
512,6,2,10,0.0362365977580846,1211,12,0.888450287786284,0
565,6,2,10,0.0115112699715803,1393,12,0.943194553897495,0
476,6,2,10,0.270996947428937,1220,12,0.888450287786284,0
376,6,2,10,0.394345605730571,1019,12,0.943194553897495,0
633,6,2,10,0.0473221707688289,1284,12,0.888450287786284,0
556,6,2,10,0.12377435526247,1162,11,0.888450287786284,0
553,6,2,10,0.370471671865739,1113,12,0.943194553897495,0
665,6,2,10,0.195396156856968,1211,12,0.888450287786284,0
534,6,2,10,0.10700700543091,1184,11,0.943194553897495,0
725,6,2,10,0.0552801487237731,1291,12,0.943194553897495,0
650,6,2,10,0.0353852038364127,1300,12,0.888450287786284,0
554,6,2,10,0.191417167879496,1048,12,0.888450287786284,0
650,6,2,10,0.135711322194887,1258,11,0.943194553897495,0
607,6,2,10,0.0123626638932522,1224,12,0.943194553897495,0
597,6,2,10,0.198523751912768,1230,12,0.943194553897495,0
561,6,2,10,0.207333123789384,1049,12,0.888450287786284,0
462,6,2,10,0.163564245037191,1219,12,0.943194553897495,0
718,6,2,10,0.107858399352582,1164,12,0.888450287786284,0
726,6,2,10,0.154754873160575,1406,12,0.888450287786284,0
598,6,2,10,0.00440468593830804,1287,12,0.888450287786284,0
550,6,2,10,0.0601105316229171,1219,12,0.888450287786284,0
662,6,2,10,0.0274272258814686,1241,11,0.888450287786284,0
539,6,2,10,0.0959214324201658,1267,11,0.888450287786284,0
456,6,2,10,0.203354134811912,1119,12,0.943194553897495,0
542,6,2,10,0.191417167879496,1230,12,0.943194553897495,0
529,6,2,10,0.135711322194887,1167,11,0.943194553897495,0
579,6,2,10,0.0282786198031405,1191,11,0.888450287786284,0
460,6,2,10,0.139690311172359,1063,12,0.943194553897495,0
496,6,2,10,0.0473221707688289,1159,11,0.943194553897495,0
570,6,2,10,0.0879634544652216,1180,12,0.943194553897495,0
730,6,2,10,0.0393641928138848,1361,12,0.888450287786284,0
724,6,2,10,0.0632381266787172,1235,11,0.943194553897495,0
615,6,2,10,0.0990490274759659,1261,11,0.888450287786284,0
559,6,2,10,0.139690311172359,1176,12,0.888450287786284,0
732,6,2,10,0.0720474985553333,1228,11,0.888450287786284,0
746,6,2,10,0.0314062148589406,1274,11,0.888450287786284,0
614,6,2,10,0.203354134811912,1193,12,0.943194553897495,0
531,6,2,10,0.0521525536679729,1264,12,0.888450287786284,0
654,6,2,10,0.134859928273215,1286,12,0.943194553897495,0
562,6,2,10,0.179480200947079,1028,11,0.943194553897495,0
489,6,2,10,0.0322576087806126,1136,11,0.943194553897495,0
590,6,2,10,0.175501211969607,1175,11,0.888450287786284,0
679,6,2,10,0.183459189924551,1166,12,0.888450287786284,0
717,6,2,10,0.147648289127303,1089,11,0.943194553897495,0
708,6,2,10,0.0203206418481963,1224,12,0.943194553897495,0
543,6,2,10,0.0990490274759659,1184,12,0.943194553897495,0
640,6,2,10,0.00440468593830804,1226,11,0.888450287786284,0
522,6,2,10,0.195396156856968,1027,11,0.888450287786284,0
536,6,2,10,0.119795366284998,1095,11,0.943194553897495,0
601,6,2,10,0.0402155867355567,1248,12,0.888450287786284,0
612,6,2,10,0.0919424434426937,1279,11,0.888450287786284,0
552,6,2,10,0.115816377307526,1135,11,0.888450287786284,0
615,6,2,10,0.0871120605435497,1343,11,0.888450287786284,0
554,6,2,10,0.0282786198031405,1198,12,0.888450287786284,0
672,6,2,10,0.127753344239942,1194,12,0.888450287786284,0
741,6,2,10,0.0680685095778612,1136,12,0.943194553897495,0
532,6,2,10,0.0433431817913568,1221,12,0.888450287786284,0
392,6,2,10,0.0720474985553333,1143,11,0.888450287786284,0
644,6,2,10,0.0203206418481963,1242,12,0.888450287786284,0
479,6,2,10,0.366492682888267,1017,11,0.888450287786284,0
730,6,2,10,0.12690195031827,1341,12,0.888450287786284,0
562,6,2,10,0.0314062148589406,1176,11,0.888450287786284,0
558,6,2,10,0.0879634544652216,1207,12,0.888450287786284,0
664,6,2,10,0.0640895206003892,1247,12,0.943194553897495,0
769,6,2,10,0.0234482369039965,1196,12,0.943194553897495,0
536,6,2,10,0.0433431817913568,1185,12,0.888450287786284,0
604,6,2,10,0.0123626638932522,1273,12,0.888450287786284,0
523,6,2,10,0.163564245037191,1134,11,0.888450287786284,0
635,6,2,10,0.0115112699715803,1237,12,0.888450287786284,0
564,6,2,10,0.135711322194887,1229,12,0.943194553897495,0
697,6,2,10,0.0194692479265244,1233,11,0.943194553897495,0
577,6,2,10,0.127753344239942,1078,12,0.888450287786284,0
642,6,2,10,0.147648289127303,1272,12,0.943194553897495,0
597,6,2,10,0.243144024586632,1175,12,0.943194553897495,0
633,6,2,10,0.0362365977580846,1216,11,0.888450287786284,0
752,6,2,10,0.214439707822656,1320,12,0.888450287786284,0
719,6,2,10,0.0234482369039965,1302,12,0.888450287786284,0
564,6,2,10,0.0393641928138848,1245,11,0.888450287786284,0
588,6,2,10,0.206481729867712,1352,12,0.888450287786284,0
729,6,2,10,0.0203206418481963,1223,11,0.888450287786284,0
621,6,2,10,0.115816377307526,1080,11,0.943194553897495,0
647,6,2,10,0.0163416528707243,1208,12,0.943194553897495,0
590,6,2,10,0.0115112699715803,1227,12,0.888450287786284,0
656,6,2,10,0.0203206418481963,1193,12,0.943194553897495,0
621,6,2,10,0.211312112766856,1129,11,0.888450287786284,0
696,6,2,10,0.130880939295742,1250,11,0.888450287786284,0
600,6,2,10,0.183459189924551,1120,11,0.943194553897495,0
653,6,2,10,0.0282786198031405,1184,11,0.888450287786284,0
648,6,2,10,0.191417167879496,1167,12,0.888450287786284,0
631,6,2,10,0.183459189924551,1137,11,0.888450287786284,0
595,6,2,10,0.0402155867355567,1128,11,0.888450287786284,0
523,6,2,10,0.00838367491578012,1217,11,0.943194553897495,0
346,6,2,10,0.330681782091018,973,11,0.888450287786284,0
760,6,2,10,0.166691840092991,1388,11,0.943194553897495,0
554,6,2,10,0.195396156856968,1153,12,0.943194553897495,0
627,6,2,10,0.0720474985553333,1212,11,0.943194553897495,0
565,6,2,10,0.159585256059719,1152,12,0.888450287786284,0
608,6,2,10,0.19937514583444,1151,12,0.943194553897495,0
651,6,2,10,0.0441945757130288,1153,12,0.943194553897495,0
633,6,2,10,0.0481735646905009,1189,12,0.943194553897495,0
566,6,2,10,0.12377435526247,1136,11,0.888450287786284,0
592,6,2,10,0.0879634544652216,1217,11,0.943194553897495,0
604,6,2,10,0.0441945757130288,1026,12,0.888450287786284,0
695,6,2,10,0.0552801487237731,1295,11,0.888450287786284,0
683,6,2,10,0.0234482369039965,1190,11,0.943194553897495,0
573,6,2,10,0.243144024586632,1071,11,0.943194553897495,0
796,6,2,10,0.0919424434426937,1162,11,0.943194553897495,0
554,6,2,10,0.0640895206003892,1237,12,0.943194553897495,0
610,6,2,10,0.0800054765102775,1073,12,0.943194553897495,0
620,6,2,10,0.0402155867355567,1260,12,0.888450287786284,0
457,6,2,10,0.302828859248714,1114,12,0.888450287786284,0
618,6,2,10,0.0632381266787172,1309,12,0.943194553897495,0
496,6,2,10,0.0154902589490523,1162,12,0.943194553897495,0
779,6,2,10,0.246271619642433,1320,11,0.888450287786284,0
655,6,2,10,0.0800054765102775,1065,12,0.943194553897495,0
525,6,2,10,0.0521525536679729,1234,11,0.943194553897495,0
743,6,2,10,0.194544762935296,1354,12,0.888450287786284,0
585,6,2,10,0.00838367491578012,1270,11,0.888450287786284,0
484,6,2,10,0.0879634544652216,1184,11,0.943194553897495,0
469,6,2,10,0.0999004213976378,1218,11,0.943194553897495,0
594,6,2,10,0.0163416528707243,1289,11,0.888450287786284,0
647,6,2,10,0.179480200947079,1181,12,0.943194553897495,0
496,6,2,10,0.282933914361353,1152,11,0.943194553897495,0
550,6,2,10,0.0163416528707243,1150,11,0.888450287786284,0
773,6,2,10,0.0234482369039965,1282,11,0.943194553897495,0
528,6,2,10,0.147648289127303,1120,12,0.943194553897495,0
602,6,2,10,0.151627278104775,1028,12,0.943194553897495,0
665,6,2,10,0.0552801487237731,1262,11,0.888450287786284,0
